"PrimaryKey","ProjectName","ProjectStatus","FundingStatus","ProcurementType","ProjectRegion","ProjectCityTown","CommissionAssignedInfrastructureSector","EstimatedProjectValueRange","EstimatedQuarterBusinessCaseStart","EstimatedQuarterBusinessCaseCompletion","EstimatedQuarterConstructionStart","EstimatedQuarterConstructionCompletion","EstimatedQuarterProjectRangeStart","EstimatedQuarterProjectRangeCompletion","planned_duration","funding_status_indicator","ProjectRegionCode","GDP_Start","CPI_Start","GDP_End","CPI_End","GDP_Delta_Percent","CPI_Delta_Percent","avg_group_delay","predicted_delay","likelihood"
"NeCC3645","WC141 Arrow Street Underslip","In planning","Funding source confirmed","Open","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2024-10-01,2025-04-01,182,1,8,69.83852,2.715554,70.79394,2.389024,1.36804159080118,-12.0244340565498,0,205.084799575862,91.828275540426
"NeCC3646","WC141 Konini Street Underslip","In planning","Funding source confirmed","Open","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2024-10-01,2025-04-01,182,1,8,69.83852,2.715554,70.79394,2.389024,1.36804159080118,-12.0244340565498,0,205.084799575862,91.828275540426
"NeCC3647","WC141 Iwa Road overslip","In planning","Funding source confirmed","Open","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2024-10-01,2025-04-01,182,1,8,69.83852,2.715554,70.79394,2.389024,1.36804159080118,-12.0244340565498,0,205.084799575862,91.828275540426
"NeCC500173551539","WC 214 Sealed Road Pavement Rehabilitation","Under construction","Funding source confirmed","Open","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2025-04-01,2027-04-01,730,1,8,70.79394,2.389024,75.21558,2.014421,6.24578883446803,-15.6801689727688,0,115.895993174422,81.8936126147205
"NeCC500173551540","WC 212 Sealed Road Resurfacing","Under construction","Funding source confirmed","Direct","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2022-10-01,2028-04-01,2009,1,8,69.816,7.233273,77.22976,1.996746,10.6189985103701,-72.3949863360611,0,-197.960539623477,46.9334086812432
"NeCC500173553621","WC141 Todd Valley Road Flood Repairs","In planning","Funding source confirmed","Open","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,1,8,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,0,182.091995021193,89.2671272059689
"NeCC500173553622","WC141 Devenish Place Flood Repairs","Under construction","Funding source confirmed","Direct","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2022-07-01,2025-04-01,1005,1,8,68.588,7.301294,70.79394,2.389024,3.21621858050973,-67.279443890357,0,28.7095887782493,72.1819954922579
"NeCC500173553626","WC141 Maori Road Flood Repair","In planning","Funding source confirmed","Open","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,1,8,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,0,182.091995021193,89.2671272059689
"NeCC500173553627","WC141 Ross Road Flood Repairs","In planning","Funding source confirmed","Open","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,1,8,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,0,182.091995021193,89.2671272059689
"NeCC500173553631","WC141 Maitai Valley Road Flood Repairs","Under construction","Funding source confirmed","Open","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2024-04-01,2024-10-01,183,1,8,69.40367,4.013946,69.83852,2.715554,0.626551881190141,-32.3470221074225,0,231.47635431793,94.7680076775243
"NeCC500173553633","WC141 Flood Recovery - Unspecified","In planning","Funding source confirmed","To be determined","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2023-01-01,2027-04-01,1551,1,8,69.505,7.219251,75.21558,2.014421,8.21607078627438,-72.0965374385791,0,-119.190647257555,55.7075179100096
"NeCC500173553635","WC141 slip repair 5 Maitai Road","Under construction","Funding source confirmed","Open","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2024-04-01,2024-07-01,91,1,8,69.40367,4.013946,69.52124,3.42672,0.169400263703635,-14.6296437470758,0,254.452327883937,97.3272812229152
"NeCC500173553636","WC141 Cable Bay Road slip repairs","Under construction","Funding source confirmed","Direct","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2024-01-01,2024-04-01,91,1,8,69.307,4.655029,69.40367,4.013946,0.139480860519144,-13.7718368671817,0,249.433337388012,96.768220273272
"NeCC500173553645","WC141 Arrow Street Retaining Wall Slip Protection","In planning","Funding source confirmed","Open","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2025-04-01,274,1,8,69.52124,3.42672,70.79394,2.389024,1.83066354972955,-30.2824858757062,0,182.091995021193,89.2671272059689
"NeCC500173553648","WC141 Glen Road flood repairs","In planning","Funding source to be confirmed","Open","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2023-01-01,2024-04-01,456,0,8,69.505,7.219251,69.40367,4.013946,-0.145788072800504,-44.3994120719726,0,31.0636716488485,72.444214718663
"NeCC500173652980","WC216 Trafalgar Centre Footbridge","Under construction","Funding source confirmed","Open","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2024-04-01,2024-04-01,0,1,8,69.40367,4.013946,69.40367,4.013946,0,0,0,278.446760242394,100
"NeCC500173703078","WC 222 Traffic Services Renewal - Lighting","Under construction","Funding source confirmed","Direct","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2022-10-01,2027-07-01,1734,1,8,69.816,7.233273,75.72233,2.008215,8.45985160994614,-72.2364274098323,0,-133.104237273637,54.1576953204564
"NeCC500173751494","WC225 Renewals: Footpaths","In planning","Funding source confirmed","Open","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2023-01-01,2024-04-01,456,1,8,69.505,7.219251,69.40367,4.013946,-0.145788072800504,-44.3994120719726,0,118.057336410182,82.1343627422351
"NeCC500173751494.1","WC225 Renewals: Footpaths","Early planning","Funding source to be confirmed","Open","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2025-01-01,2027-01-01,730,0,8,70.23492,2.514151,74.70523,2.022161,6.36479688451271,-19.5688325800638,0,24.2762761374329,71.6881726852507
"NeCC500173903523","WC341 School speed sign upgrades","Early planning","Funding source confirmed","To be determined","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2023-01-01,2025-04-01,821,1,8,69.505,7.219251,70.79394,2.389024,1.85445651391988,-66.9075919371691,0,69.2713951931713,76.7001395357627
"NeCC500175153511","WC341Z Speed Limit changes speed signs","Early planning","Funding source confirmed","To be determined","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2023-01-01,2025-04-01,821,1,8,69.505,7.219251,70.79394,2.389024,1.85445651391988,-66.9075919371691,0,69.2713951931713,76.7001395357627
"NeCC500176551375","WC 341 Marsden Valley Ridgeway Upgrade","Early planning","Funding source to be confirmed","To be determined","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2028-01-01,2030-01-01,731,0,8,76.72869,1.997825,77.72758,1.99759,1.301846805934,-0.0117627920363388,0,-1.4442905442306,68.8231813197385
"NeCC500176553172","WC 324 Polstead Main Road Stoke Intersection Upgrade","Early planning","Funding source to be confirmed","Open","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2030-01-01,2032-01-01,730,0,8,77.72758,1.99759,77.72758,1.99759,0,0,0,-8.1592813377369,68.0752043843546
"NeCC500178903225","WC 452 Nile Street cycle facilities","Early planning","Funding source to be confirmed","Open","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2026-01-01,2028-01-01,730,0,8,72.54655,2.100296,76.72869,1.997825,5.76476758715611,-4.87888373829214,0,22.3147413947435,71.4696790505453
"NeCC500179552934","WC 324 Quarantine/Nayland intersection upgrades","In planning","Funding source to be confirmed","To be determined","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2034-01-01,2036-04-01,821,0,8,77.72758,1.99759,77.72758,1.99759,0,0,0,-64.1720504806919,61.8359911532015
"NeCC500179553009","WC 341Z Toi Toi/Vanguard intersection upgrade","On hold","Funding source confirmed","Open","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,1,8,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,0,135.267909521315,84.0514333872635
"NeCC500179553062","WC 341 Elm Street Intersection safety improvements","Early planning","Funding source confirmed","Open","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2032-01-01,2034-01-01,731,1,8,77.72758,1.99759,77.72758,1.99759,0,0,0,83.5063311206098,78.2857565645587
"NeCC500179553211","Waimea Road priority bus lanes - detailed business case","In planning","Funding source to be confirmed","Open","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2025-01-01,2027-01-01,730,0,8,70.23492,2.514151,74.70523,2.022161,6.36479688451271,-19.5688325800638,0,-8.08289763714214,68.0837126977747
"NeCC500179553227","WC 341L Waimea Road Franklyn Street intersection improvement","On hold","Funding source confirmed","Open","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2025-07-01,2027-04-01,639,1,8,71.39126,2.23914,75.21558,2.014421,5.35684620218217,-10.0359513027323,0,135.267909521315,84.0514333872635
"NeCC500179553458","WC341L Selwyn Place Pedestrian Crossings","In planning","Funding source confirmed","Open","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2026-01-01,2028-01-01,730,1,8,72.54655,2.100296,76.72869,1.997825,5.76476758715611,-4.87888373829214,0,86.8129870143938,78.6540820646016
"NeCC500179553512","School speed reduction sites","Early planning","Funding source to be confirmed","Open","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2023-01-01,2026-04-01,1186,0,8,69.505,7.219251,73.10828,2.067911,5.18420257535429,-71.3556018484466,0,-104.997561743984,57.2884732579081
"NeCC500179553518","WC341Z St Vincent Street Toi Toi Street raised roundabout","Under construction","Funding source confirmed","Open","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2024-04-01,2024-07-01,91,1,8,69.40367,4.013946,69.52124,3.42672,0.169400263703635,-14.6296437470758,0,254.452327883937,97.3272812229152
"NeCC500179553564","WC452 SFP Hospital Connection","Post implementation","Funding source confirmed","Open","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2024-01-01,2024-04-01,91,1,8,69.307,4.655029,69.40367,4.013946,0.139480860519144,-13.7718368671817,0,249.433337388012,96.768220273272
"NeCC500179753581","WC341 W Stoke Youth Park ped refuge","In planning","Funding source confirmed","Direct","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2025-01-01,2025-04-01,90,1,8,70.23492,2.514151,70.79394,2.389024,0.795928862736661,-4.97690870596078,0,226.534138430011,94.2174985841348
"NeCC500179753582","WC341 W Andrew Street crossing","In planning","Funding source confirmed","Open","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2025-01-01,2026-04-01,455,1,8,70.23492,2.514151,73.10828,2.067911,4.0910703678455,-17.7491328086499,0,148.226743733178,85.4949065651137
"NeCC500179753675","WC341W - Maori Road raised crossing","In planning","Funding source confirmed","Open","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2026-01-01,2026-04-01,90,1,8,72.54655,2.100296,73.10828,2.067911,0.77430284417384,-1.5419255190697,0,226.711414064434,94.237245161581
"NeCC500179803212","WC 341 Cross Town Links Brook to Central Programme","Early planning","Funding source to be confirmed","Open","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2028-01-01,2030-04-01,821,0,8,76.72869,1.997825,77.72758,1.99759,1.301846805934,-0.0117627920363388,0,-24.8379562931778,66.2173814084095
"NeCC500179803233","WC 452 Atawhai Shared path extension to Todds Valley","Early planning","Funding source to be confirmed","To be determined","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2028-01-01,2030-01-01,731,0,8,76.72869,1.997825,77.72758,1.99759,1.301846805934,-0.0117627920363388,0,-1.4442905442306,68.8231813197385
"NeCC500179803349","WC341W St Vincent St cycleway crash reduction","In planning","Funding source to be confirmed","To be determined","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2025-01-01,2026-04-01,455,0,8,70.23492,2.514151,73.10828,2.067911,4.0910703678455,-17.7491328086499,0,51.3693243389523,74.7060435635814
"NeCC50027150","Renewals: Street/Garden Furniture","Under construction","Funding source confirmed","Direct","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2022-01-01,2024-10-01,1004,1,8,67.989,5.949008,69.83852,2.715554,2.72032240509494,-54.3528265552845,0,27.4154878958549,72.0378467299056
"NeCC500273653039","Structures replacement/component replacement","In procurement","Funding source confirmed","Open","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2024-01-01,2024-07-01,182,1,8,69.307,4.655029,69.52124,3.42672,0.309117405168315,-26.3867099431604,0,230.543998852668,94.6641534199324
"NeCC500276553335","Maitai Bayview Growth programme","Early planning","Funding source to be confirmed","To be determined","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2026-01-01,2028-01-01,730,0,8,72.54655,2.100296,76.72869,1.997825,5.76476758715611,-4.87888373829214,0,22.3147413947435,71.4696790505453
"NeCC500276553705","IAF Active Linear Corridor","Early planning","Funding source confirmed","Open","Nelson","Nelson","Transport","25 - 50 million",NA,NA,NA,NA,2024-01-01,2027-01-01,1096,1,8,69.307,4.655029,74.70523,2.022161,7.78886692541879,-56.5596476412929,0,118.922973795981,82.2307853314679
"NeCC500279802946","Railway Reserve Lighting","Under construction","Funding source confirmed","Direct","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2023-04-01,2024-04-01,366,1,8,69.266,6.654991,69.40367,4.013946,0.198755522189819,-39.6851776358526,0,176.058742878515,88.59508854101
"NeCC551073551108","Renewal: CBD aesthetic elements","Under construction","Funding source confirmed","To be determined","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2022-01-01,2024-04-01,821,1,8,67.989,5.949008,69.40367,4.013946,2.08073364809013,-32.5274734880168,0,73.4180651593891,77.1620334666344
"NeCC551073553217","CBD Carpark Resurfacing","Early planning","Funding source to be confirmed","To be determined","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2026-01-01,2030-01-01,1461,0,8,72.54655,2.100296,77.72758,1.99759,7.14166283579303,-4.89007263738064,0,-160.316695195452,51.1265234981053
"NeCC551079552994","Strawbridge Sq Layout & access improvement","In planning","Funding source confirmed","Direct","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2026-01-01,2026-04-01,90,1,8,72.54655,2.100296,73.10828,2.067911,0.77430284417384,-1.5419255190697,0,226.711414064434,94.237245161581
"NeCC556075902997","WC 531 CBD interchange - Millers Acre","In planning","Funding source to be confirmed","To be determined","Nelson","Nelson","Transport","1 - 5 million",NA,NA,NA,NA,2024-01-01,2026-01-01,731,0,8,69.307,4.655029,72.54655,2.100296,4.67420318293967,-54.8811403752801,0,-20.4155706314068,66.7099870688039
"NeCC556075902997.1","WC 531 CBD interchange - Millers Acre - Design package/s","In planning","Funding source to be confirmed","To be determined","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2024-01-01,2025-01-01,366,0,8,69.307,4.655029,70.23492,2.514151,1.33885466114534,-45.9906479637399,0,62.2769667576868,75.921036286508
"NeCC556079902335.1","WC532 PT Minor Improvements","Early planning","Funding source confirmed","To be determined","Nelson","Nelson","Transport","< 1 million",NA,NA,NA,NA,2022-01-01,2027-04-01,1916,1,8,67.989,5.949008,75.21558,2.014421,10.6290429334157,-66.1385394001824,0,-168.267428996065,50.240898232917
"NeCC640576153328","Cambria/Milton/Nile St and Weka St PS Upgrades and Renewals","In planning","Funding source confirmed","To be determined","Nelson","nelson","Transport","5 - 25 million",NA,NA,NA,NA,2024-07-01,2030-04-01,2100,1,8,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,0,-244.852428301597,41.7101623259774
"NeCC651073121917","St Vincent Street Culvert Replacement","In planning","Funding source to be confirmed","To be determined","Nelson","Nelson","Transport","5 - 25 million",NA,NA,NA,NA,2025-04-01,2026-04-01,365,0,8,70.79394,2.389024,73.10828,2.067911,3.26912162255694,-13.4411793267878,0,70.8777231084989,76.8790669934876
"IP006390","HV/LV Flight Line Network (FAMC)","Early planning","Funding source to be confirmed","To be determined","Auckland",NA,"Transport","5 - 25 million",NA,NA,NA,NA,2022-10-01,2025-01-01,823,0,1,69.816,7.233273,70.23492,2.514151,0.600034376074252,-65.2418621556244,-324.35,-279.370174325186,44.340588656806
"IP011371","Tauranga Bay Village road raising","Early planning","Funding source confirmed","To be determined","Northland","Tauranga Bay","Transport","< 1 million",NA,NA,NA,NA,2026-01-01,2028-01-01,730,1,10,72.54655,2.100296,76.72869,1.997825,5.76476758715611,-4.87888373829214,-137.25,19.2390782594572,94.0716650096576
"IP011378","Whangarei Blue-Green network","In planning","Funding source confirmed","To be determined","Northland","Whangarei","Transport","< 1 million",NA,NA,NA,NA,2025-01-01,2027-01-01,730,1,10,70.23492,2.514151,74.70523,2.022161,6.36479688451271,-19.5688325800638,-137.25,-11.1585607724285,91.7783723644295
"IP011010","Condition Assessments - Structures and MEICA","In planning","Funding source to be confirmed","To be determined","Bay of Plenty","Ōpōtiki Town","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2030-07-01,2191,0,2,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-110,-441.366896548609,46.0302466999185
"IP011050","Ōpōtiki Town - RRC bailer - tin and can","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Ōpōtiki Town","Transport","< 1 million",NA,NA,NA,NA,2028-07-01,2029-07-01,365,0,2,77.72758,1.99759,77.72758,1.99759,0,0,-110,5.93116870694538,55.046873114503
"IP011051","Ōpōtiki Town - RRC bailer / compactor","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Ōpōtiki Town","Transport","< 1 million",NA,NA,NA,NA,2027-07-01,2028-07-01,366,0,2,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-110,19.8162170300069,55.3267676707336
"IP011052","Ōpōtiki Town - RRC bays (existing)","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Ōpōtiki Town","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2036-07-01,4383,0,2,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-110,-978.773448570615,35.1972150176465
"IP011053","Ōpōtiki Town - RRC fencing replacement","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Ōpōtiki Town","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2044-07-01,7305,0,2,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-110,-1738.2877965531,19.8869383493085
"IP011054","Ōpōtiki Town - RRC hardstand (pavement for existing bays)","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Ōpōtiki Town","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2033-07-01,3287,0,2,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-110,-693.890585672325,40.9398786824303
"IP011055","Ōpōtiki Town - RRC hoist (glass)","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Ōpōtiki Town","Transport","< 1 million",NA,NA,NA,NA,2025-07-01,2028-07-01,1096,0,2,71.39126,2.23914,77.72758,1.99759,8.87548419792563,-10.7876238198594,-110,-137.438918327799,52.1568214593943
"IP011056","Ōpōtiki Town - RRC improved workstation flow","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Ōpōtiki Town","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2027-07-01,1095,0,2,69.52124,3.42672,75.72233,2.008215,8.91970568994453,-41.3954160246533,-110,-139.554247514419,52.1141806914117
"IP011057","Ōpōtiki Town - RRC renewals","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Ōpōtiki Town","Transport","1 - 5 million",NA,NA,NA,NA,2024-07-01,2054-07-01,10957,0,2,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-110,-2692.48264403794,0.652295647295651
"IP011058","Ōpōtiki Town - RRC security system","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Ōpōtiki Town","Transport","< 1 million",NA,NA,NA,NA,2027-07-01,2028-07-01,366,0,2,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-110,19.8162170300069,55.3267676707336
"IP011059","Ōpōtiki Town - RRC upgrades for resource consent compliance","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Ōpōtiki Town","Transport","< 1 million",NA,NA,NA,NA,2025-07-01,2028-07-01,1096,0,2,71.39126,2.23914,77.72758,1.99759,8.87548419792563,-10.7876238198594,-110,-137.438918327799,52.1568214593943
"IP011063","Ōpōtiki Town - RRC conveyor/sorter","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Ōpōtiki Town","Transport","< 1 million",NA,NA,NA,NA,2033-07-01,2034-07-01,365,0,2,77.72758,1.99759,77.72758,1.99759,0,0,-110,5.93116870694538,55.046873114503
"IP011064","Ōpōtiki Town - RRC drainage renewals","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Ōpōtiki Town","Transport","< 1 million",NA,NA,NA,NA,2030-07-01,2033-07-01,1096,0,2,77.72758,1.99759,77.72758,1.99759,0,0,-110,-184.077383098393,51.2166841191043
"IP011067","Ōpōtiki Town - RRC hardstand (pavement for entrance and turning areas)","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Ōpōtiki Town","Transport","< 1 million",NA,NA,NA,NA,2028-07-01,2031-07-01,1095,0,2,77.72758,1.99759,77.72758,1.99759,0,0,-110,-183.81745347896,51.2219237757328
"IP011070","Ōpōtiki Town - RRC layout upgrade (existing greenwaste gravel pavement)","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Ōpōtiki Town","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2028-07-01,1461,0,2,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-110,-219.259100588129,50.5074916859844
"IP011072","Ōpōtiki Town - RRC weighbridge renewal","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Ōpōtiki Town","Transport","< 1 million",NA,NA,NA,NA,2048-07-01,2050-07-01,730,0,2,77.72758,1.99759,77.72758,1.99759,0,0,-110,-88.9431423860073,53.1343984451179
"IP011074","Te Kaha - RRC hardstand (pavement for existing bays)","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Te Kaha","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2036-07-01,4383,0,2,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-110,-978.773448570615,35.1972150176465
"IP011075","Te Kaha - RRC improved workstation flow","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Te Kaha","Transport","< 1 million",NA,NA,NA,NA,2025-07-01,2027-07-01,730,0,2,71.39126,2.23914,75.72233,2.008215,6.06666698416584,-10.3131112837965,-110,-57.3151803909611,53.7719543384149
"IP011076","Te Kaha - RRC Loader","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Te Kaha","Transport","< 1 million",NA,NA,NA,NA,2027-07-01,2028-07-01,366,0,2,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-110,19.8162170300069,55.3267676707336
"IP011077","Te Kaha - RRC renewals","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Te Kaha","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2054-07-01,10957,0,2,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-110,-2687.55076672149,0.751712342200321
"IP011078","Te Kaha - RRC upgrades for resource consent compliance","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Te Kaha","Transport","< 1 million",NA,NA,NA,NA,2025-07-01,2028-07-01,1096,0,2,71.39126,2.23914,77.72758,1.99759,8.87548419792563,-10.7876238198594,-110,-137.438918327799,52.1568214593943
"IP011079","Te Kaha - RRC additional hardstand for bays","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Te Kaha","Transport","< 1 million",NA,NA,NA,NA,2032-07-01,2033-07-01,365,0,2,77.72758,1.99759,77.72758,1.99759,0,0,-110,5.93116870694538,55.046873114503
"IP011080","Te Kaha - RRC bays (additional)","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Te Kaha","Transport","< 1 million",NA,NA,NA,NA,2032-07-01,2033-07-01,365,0,2,77.72758,1.99759,77.72758,1.99759,0,0,-110,5.93116870694538,55.046873114503
"IP011081","Te Kaha - RRC bays (existing)","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Te Kaha","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2027-07-01,1095,0,2,69.52124,3.42672,75.72233,2.008215,8.91970568994453,-41.3954160246533,-110,-139.554247514419,52.1141806914117
"IP011085","Te Kaha - RRC hardstand (pavement for entrance and turning areas)","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Te Kaha","Transport","< 1 million",NA,NA,NA,NA,2032-07-01,2034-07-01,730,0,2,77.72758,1.99759,77.72758,1.99759,0,0,-110,-88.9431423860073,53.1343984451179
"IP011087","Waihau Bay - RRC fencing replacement","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Waihau Bay","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2027-07-01,1095,0,2,69.52124,3.42672,75.72233,2.008215,8.91970568994453,-41.3954160246533,-110,-139.554247514419,52.1141806914117
"IP011088","Waihau Bay - RRC improved workstation flow","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Waihau Bay","Transport","< 1 million",NA,NA,NA,NA,2027-07-01,2028-07-01,366,0,2,75.72233,2.008215,77.72758,1.99759,2.64816204150084,-0.529076816974272,-110,19.8162170300069,55.3267676707336
"IP011089","Waihau Bay - RRC renewals","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Waihau Bay","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2054-07-01,10957,0,2,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-110,-2687.55076672149,0.751712342200321
"IP011090","Waihau Bay - RRC upgrades for resource consent compliance","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Waihau Bay","Transport","< 1 million",NA,NA,NA,NA,2025-07-01,2028-07-01,1096,0,2,71.39126,2.23914,77.72758,1.99759,8.87548419792563,-10.7876238198594,-110,-137.438918327799,52.1568214593943
"IP011092","Waihau Bay - RRC bays (additional)","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Waihau Bay","Transport","< 1 million",NA,NA,NA,NA,2032-07-01,2033-07-01,365,0,2,77.72758,1.99759,77.72758,1.99759,0,0,-110,5.93116870694538,55.046873114503
"IP011093","Waihau Bay - RRC bays (existing)","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Waihau Bay","Transport","< 1 million",NA,NA,NA,NA,2024-07-01,2030-07-01,2191,0,2,69.52124,3.42672,77.72758,1.99759,11.8040759917401,-41.7054792921511,-110,-409.007722774034,46.6825423472142
"IP011096","Waihau Bay - RRC hardstand (pavement for entrance and turning areas)","Early planning","Funding source to be confirmed","To be determined","Bay of Plenty","Waihau Bay","Transport","< 1 million",NA,NA,NA,NA,2029-07-01,2030-07-01,365,0,2,77.72758,1.99759,77.72758,1.99759,0,0,-110,5.93116870694538,55.046873114503
